time,open,high,low,close,pz,tz,xup,xdn,est,ema12,atr14,close
1789753200,759.71,759.71,759.6,759.65,-22.036269617741976,-45.87568130449191,0,0,0,759.5077806177488,0.18800123922110043,759.65
1789753320,759.65,759.67,759.57,759.63,-21.432587948385187,-44.14385866253168,0,0,0,759.5265835996337,0.18171543641958676,759.63
1789753440,759.63,759.8,759.63,759.73,-18.088288041358794,-42.18216015086058,0,0,0,759.5578784304593,0.1808786195324705,759.73
1789753560,759.72,759.8,759.69,759.75,-14.735047199849229,-39.47607160235413,0,0,0,759.587435595004,0.17581586099442975,759.75
1789753680,759.76,759.785,759.61,759.66,-16.026715375316893,-36.82073795313411,0,0,0,759.5985993496188,0.17575758520911008,759.66
1789753800,759.66,759.8,759.65,759.79,-12.253802765253697,-33.3854367426622,0,0,0,759.6280456035236,0.173917757694172,759.79
1789753920,759.8,759.85,759.77,759.83,-10.102171961368992,-29.220497720388842,0,0,0,759.6591155106738,0.1672093464303055,759.83
1789754040,759.83,759.86,759.72,759.8,-12.612686663340563,-25.02455913580292,0,0,0,759.6807900474932,0.1652658216852827,759.8
1789754160,759.8,759.89,759.79,759.82,-15.133452999796884,-21.16373355652458,0,0,0,759.7022069632635,0.1606039772791927,759.82
1789754280,759.83,759.89,759.75,759.83,-16.13654210346019,-17.85727799936017,0,0,0,759.7218674304537,0.15913226461639224,759.83
1789754400,759.82,759.96,759.68,759.875,-18.39398661917855,-14.990848147886322,0,1,0,759.7454262873069,0.1677656742866561,759.875
1789754520,759.88,759.94,759.85,759.88,-19.685302854200533,-12.599480512340262,0,0,0,759.7661299354136,0.1622109832661829,759.88
1789754640,759.9,759.97,759.85,759.88,-21.36090021757653,-10.698723199167118,0,0,0,759.7836484068885,0.15919591303288444,759.88
1789754760,759.87,759.87,759.76,759.84,-26.140675163182287,-9.557057353508332,0,0,0,759.7923178827518,0.1563962049591073,759.84
1789754880,759.86,759.87,759.75,759.78,-31.165506372388023,-9.307188431952623,0,0,0,759.790422823867,0.1537964760334571,759.78
1789755000,759.79,759.85,759.665,759.75,-35.65412977929167,-9.54996912577624,0,0,0,759.7842039278875,0.15602529917392868,759.75
1789755120,759.76,759.87,759.67,759.87,-30.644503584472123,-8.707263096233046,0,0,0,759.7974033235971,0.15916634923293702,759.87
1789755240,759.87,759.89,759.8,759.86,-28.017859972687038,-7.8077192643846995,0,0,0,759.8070335815053,0.15422589571630094,759.86
1789755360,759.87,759.98,759.87,759.89,-29.17477867506794,-6.934435962042374,0,0,0,759.819797645889,0.15178118887942263,759.89
1789755480,759.9,760.1,759.9,760.1,-21.881084006300956,-5.560375809449731,0,0,0,759.8629057003676,0.1559396753880379,760.1
1789755600,760.1,760.36,760.07,760.311,-19.007418298165234,-4.290131469726615,0,0,0,759.9318432849265,0.16551541286031832,760.311
1789755720,760.31,760.61,760.31,760.37,-23.916402884463107,-4.060819413573198,0,0,0,759.9992520103224,0.1751214547988719,760.37
1789755840,760.37,760.37,760.27,760.29,-30.69730216334823,-4.657416952274629,0,0,0,760.0439824702728,0.1697556365989541,760.29
1789755960,760.28,760.41,760.27,760.34,-33.789226622509524,-4.968291732932996,0,0,0,760.0895236286924,0.16763023398474214,760.34
1789756080,760.33,760.48,760.22,760.48,-30.525669966881516,-4.247081274022671,0,0,0,760.1495969165859,0.17422807441440274,760.48
1789756200,760.49,760.5,760.26,760.27,-36.269252475161494,-4.759249804037625,0,0,0,760.1681204678804,0.1789260690990889,760.27
1789756320,760.27,760.43,760.26,760.4,-35.594096219116985,-4.6074066753036815,0,0,0,760.2037942420526,0.17828849273486533,760.4
1789756440,760.41,760.53,760.37,760.53,-29.89258430252772,-3.801544780569582,0,0,0,760.2539797432753,0.17698217182522982,760.53
1789756560,760.52,760.53,760.28,760.345,-32.70009171715247,-3.8582118500687446,0,0,0,760.2679828596945,0.18219773098057054,760.345
1789756680,760.34,760.381,760.24,760.37,-33.494043371562,-3.9347980960163307,0,0,0,760.2836778043569,0.17925503591052713,760.37
1789756800,760.35,760.36,760.29,760.33,-35.95079837733968,-4.284322895925565,0,0,0,760.2908042959943,0.17216539048834956,760.33
1789756920,760.34,760.5,760.32,760.48,-30.813522388028147,-3.672902743064851,0,0,0,760.3199113273798,0.1727250054534639,760.48
1789757040,760.48,760.83,760.46,760.82,-23.2646482287892,-2.9078972476721976,0,0,0,760.3968480462445,0.1868160764925025,760.82
1789757160,760.81,761.48,760.81,761.41,-18.75004177229011,-2.2319963325453345,0,0,0,760.5527175775915,0.22132921388590038,761.41
1789757280,761.4,761.42,761.24,761.27,-18.751358323419993,-1.691021715006063,0,0,0,760.6630687195004,0.21837712717976104,761.27
1789757400,761.28,761.35,761.21,761.27,-18.752345736767406,-1.2739411081202345,0,0,0,760.7564427626542,0.2127787609526343,761.27
1789757520,761.275,761.73,761.27,761.66,-15.293811949682976,-0.9573474383787384,0,0,0,760.8954515683997,0.2304374208845916,761.66
1789757640,761.665,761.83,761.28,761.39,-20.436458627506177,-1.4085783491910104,0,0,0,760.9715359424921,0.2532633193928399,761.39
1789757760,761.39,761.44,761.26,761.39,-24.621120044597,-1.9870890723108696,0,0,0,761.0359150282626,0.24803022515049875,761.39
1789757880,761.38,761.39,761.17,761.231,-31.052368530857322,-3.156988475600097,0,0,0,761.0659281008376,0.24602806621117934,761.231
1789758000,761.26,761.34,761.11,761.12,-37.55064003450704,-4.833622776072984,0,0,0,761.0742468545549,0.24488320433895355,761.12
1789758120,761.15,761.26,761.12,761.19,-42.20658720328433,-6.222636010115394,0,0,0,761.0920550307773,0.2373915468861702,761.19
1789758240,761.21,761.44,761.21,761.36,-41.797186351098915,-6.6238983739421755,0,0,0,761.1332773337346,0.23829215068001516,761.36
1789758360,761.38,761.47,761.09,761.11,-46.39757920431821,-7.8577916241686125,0,0,0,761.1296962054677,0.2484141399171566,761.11
1789758480,761.12,761.23,761.09,761.21,-47.67769068126631,-8.610415532129284,0,0,0,761.1420506353958,0.24067027278021588,761.21
1789758600,761.22,761.33,761.15,761.31,-44.99522763312576,-8.729674733772066,0,0,0,761.1678889991811,0.23633668186734785,761.31
1789758720,761.31,761.38,761.11,761.12,-48.76328408899804,-9.525123759774317,0,0,0,761.1605214608455,0.23874120459110743,761.12
1789758840,761.12,761.21,761.06,761.15,-50.390073129643,-10.242260724841334,0,0,0,761.1589027745616,0.23240254712032055,761.15
1789758960,761.17,761.24,761.11,761.17,-50.81670579063059,-10.739069971785757,0,0,0,761.1606100400137,0.22508807946886875,761.17
1789759080,761.18,761.21,761.025,761.17,-51.13668028637129,-11.088428753830197,0,0,0,761.1620546492424,0.2222246452210966,761.17
1789759200,761.165,761.27,761.03,761.155,-52.84121151348057,-11.432714089457434,0,0,0,761.1609693185897,0.22349431341959036,761.155
1789759320,761.17,761.18,761.07,761.08,-55.571305986103866,-12.09482159800148,0,0,0,761.1485125003451,0.21538757674675532,761.08
1789759440,761.07,761.105,761.01,761.01,-59.45220211731575,-13.34047839724235,0,0,0,761.1272028849073,0.20678846412198904,761.01
1789759560,761.01,761.13,761,761.08,-64.82444570563263,-14.488937433701963,0,0,0,761.1199409026138,0.20130357382756095,761.08
1789759680,761.08,761.09,760.84,760.87,-73.07287973377042,-16.906179151304897,0,0,0,761.0814884560579,0.20478188998273517,760.87
1789759800,760.87,760.92,760.71,760.73,-79.48323122889954,-19.96164141206248,0,0,0,761.0274133089721,0.20515461212681999,760.73
1789759920,760.75,760.83,760.69,760.75,-83.23577770756886,-22.58446732254724,0,0,0,760.984734338361,0.20050071126061758,760.75
1789760040,760.75,760.82,760.68,760.71,-86.85567411872222,-25.00629727154837,0,0,0,760.9424675170748,0.19617923188486633,760.71
1789760160,760.7,761.11,760.7,761.06,-75.5219558535433,-24.564526573555167,0,0,0,760.9605494375248,0.2114521438930879,761.06
1789760280,761.06,761.22,761.02,761.17,-63.47690992813305,-22.767822816596034,0,0,0,760.9927726009826,0.21063413361501343,761.17
1789760400,761.175,761.22,761.06,761.14,-55.56794558524507,-21.11426979548885,0,0,0,761.0154229700622,0.20701740978537544,761.14
1789760520,761.14,761.34,761.12,761.305,-45.43545285982127,-18.66195508682255,0,0,0,761.0599732823604,0.20794473765785057,761.305
1789760640,761.3,761.44,761.295,761.38,-36.12722255625888,-15.904333436420835,0,0,0,761.1092081619972,0.2034486849680109,761.38
1789760760,761.39,761.66,761.33,761.56,-28.932151611072094,-12.683482688694735,0,0,0,761.1785607524591,0.2124880646131478,761.56
1789760880,761.54,761.66,761.52,761.65,-21.882787177691654,-9.764356220314088,0,0,0,761.2510898674655,0.2073103457122077,761.65
1789761000,761.64,761.79,761.25,761.25,-28.628373787563618,-9.528729459501548,0,0,0,761.2509221955477,0.2310738924470474,761.25
1789761120,761.26,761.415,761.18,761.38,-33.06143790112577,-9.209531813995625,0,0,0,761.2707803193096,0.2313543287008307,761.38
1789761240,761.4,761.99,761.29,761.57,-35.129167177904144,-8.601279436513174,0,0,0,761.3168141163388,0.26482901950791743,761.57
1789761360,761.575,761.96,761.49,761.96,-26.945694321090258,-7.015669769390366,0,0,0,761.4157657907482,0.27948408954306814,761.96
1789761480,761.94,761.94,761.395,761.64,-28.79518285952561,-6.044344661085724,0,0,0,761.4502633614023,0.2998780831471386,761.64
